"1","Kabul","Afghanistan","34.52813","69.17233","4.5","0","1"
"352","Auckland","New Zealand","-36.848461","174.763336","12.0","0","1"
"353","Niamey","Niger","13.5166667","2.11666667","1.0","0","1"
"354","Abuja","Nigeria","9.072264000000001","7.491302","1.0","0","1"
"355","Lagos","Nigeria","6.45","3.46666667","1.0","0","1"
"356","Bergen","Norway","60.397076","5.324383","1.0","0","1"
"357","Fredrikstad","Norway","59.2181015","10.9298","1.0","0","1"
"358","Oslo","Norway","59.911491","10.757933","1.0","0","1"
"359","Sarpsborg","Norway","59.284073","11.109403","1.0","0","1"
"360","Voss","Norway","60.62869","6.41474","1.0","0","1"
"361","Muscat","Oman","23.614328","58.545284","4.0","0","1"
"362","Salalah","Oman","17.019722","54.089722","4.0","0","1"
"363","Abbottabad","Pakistan","34.168751","73.221497","5.0","0","1"
"364","Badin","Pakistan","24.6560001","68.83699799999999","5.0","0","1"
"365","Hyderabad","Pakistan","25.3833","68.40000000000001","5.0","0","1"
"366","Islamabad","Pakistan","33.738045","73.08448799999999","5.0","0","1"
"367","Karachi","Pakistan","24.946218","67.00561500000001","5.0","0","1"
"368","Lahore","Pakistan","31.5333","74.36669999999999","5.0","0","1"
"369","Multan","Pakistan","30.176157","71.454048","5.0","0","1"
"370","Quetta","Pakistan","30.18327","66.99645200000001","5.0","0","1"
"371","Manila","Philippines","14.599512","120.984222","8.0","0","1"
"372","Warsaw","Poland","52.237049","21.017532","1.0","0","1"
"373","Lisbon","Portugal","38.736946","-9.142685","0.0","0","1"
"374","Porto","Portugal","41.145821","-8.613985","0.0","0","1"
"375","Doha","Qatar","25.286106","51.534817","3.0","0","1"
"376","Saint-denis","France","48.93333","2.36667","1.0","0","1"
"377","Bucharest","Romania","44.439663","26.096306","2.0","0","1"
"378","Moscow","Russia","55.751244","37.618423","3.0","0","1"
"379","Dammam","Saudi Arabia","26.39925","49.98436","3.0","0","1"
"380","Hofuf","Saudi Arabia","26.39925","49.98436","3.0","0","1"
"381","Jeddah","Saudi Arabia","21.472973","39.199612","3.0","0","1"
"382","Jubail","Saudi Arabia","26.39925","49.98436","3.0","0","1"
"383","Mecca","Saudi Arabia","21.42251","39.826168","3.0","0","1"
"384","Medina","Saudi Arabia","24.470901","39.612236","3.0","0","1"
"385","Riyadh","Saudi Arabia","24.774265","46.738586","3.0","0","1"
"386","Yanbu","Saudi Arabia","24.186848","38.026428","3.0","0","1"
"387","Singapore","Singapore","1.28967","103.85007","8.0","0","1"
"388","Cape town","South Africa","-33.918861","18.4233","2.0","0","1"
"389","Durban","South Africa","-29.8579","31.0292","2.0","0","1"
"390","Johannesburg","South Africa","-26.195246","28.034088","2.0","0","1"
"391","Seoul","South Korea","37.5326","127.024612","9.0","0","1"
"392","Madrid","Spain","40.416775","-3.70379","1.0","0","1"
"393","Valencia","Spain","39.46975","-0.37739","1.0","0","1"
"394","Granada","Spain","37.496651","-2.767181","1.0","0","1"
"395","Colombo","Sri Lanka","6.927079","79.861244","5.5","0","1"
"396","Gothenburg","Sweden","57.70887","11.97456","1.0","0","1"
"397","Jonkoping","Sweden","57.78145","14.15618","1.0","0","1"
"398","Molndal","Sweden","57.6554","12.01378","1.0","0","1"
"399","Pitea","Sweden","65.31717","21.47944","1.0","0","1"
"400","Stockholm","Sweden","59.334591","18.06324","1.0","0","1"
"401","Vasteras","Sweden","59.6099","16.5448","1.0","0","1"
"402","Mariestad","Sweden","58.06670000","13.83330000","1.0","0","1"
"403","Bern","Switzerland","46.947456","7.451123","1.0","0","1"
"404","Geneva","Switzerland","46.204391","6.143158","1.0","0","1"
"405","Zurich","Switzerland","47.451542","8.564572","1.0","0","1"
"406","Damascus","Syria","33.510414","36.278336","2.0","0","1"
"407","Dar-es-salaam","Tanzania","-6.81281","39.273933","3.0","0","1"
"408","Iringa","Tanzania","-7.76667","35.7","3.0","0","1"
"409","Mbeya","Tanzania","-8.8999996","33.4500008","3.0","0","1"
"410","Morogoro","Tanzania","-6.830373","37.670589","3.0","0","1"
"411","Mwanza","Tanzania","-2.51667","32.9000015","3.0","0","1"
"412","Tanga","Tanzania","-5.06893","39.09875","3.0","0","1"
"413","Bangkok","Thailand","13.736717","100.523186","7.0","0","1"
"414","Ankara","Turkey","39.925533","32.866287","2.0","0","1"
"415","Giresun","Turkey","40.91698","38.38741","2.0","0","1"
"416","Istanbul","Turkey","41.015137","28.97953","2.0","0","1"
"417","Trabzon","Turkey","41.0050011","39.7269402","2.0","0","1"
"418","Abu Dhabi","UAE","24.466667","54.366669","4.0","0","1"
"419","Ajman","UAE","25.41111","55.43504","4.0","0","1"
"420","Al ain","UAE","24.2075","55.74472","4.0","0","1"
"421","Dubai","UAE","25.276987","55.296249","4.0","0","1"
"422","Sharjah","UAE","25.322327","55.513641","4.0","0","1"
"423","Kampala","Uganda","0.347596","32.58252","3.0","0","1"
"424","Aberdeen","UK","57.149651","-2.099075","0.0","0","1"
"425","Basingstoke","UK","51.26249","-1.08708","0.0","0","1"
"426","Birmingham","UK","52.489471","-1.898575","0.0","0","1"
"427","Blackburn - lancashire","UK","53.75","-2.48333","0.0","0","1"
"428","Bolton","UK","53.60659","-2.429451","0.0","0","1"
"429","Bradford","UK","53.79391","-1.75206","0.0","0","1"
"430","Brighton","UK","50.82793","-0.168749","0.0","0","1"
"431","Cambridge","UK","52.205067","0.10776","0.0","0","1"
"432","Cardiff","UK","51.481583","-3.17909","0.0","0","1"
"433","Coventry","UK","52.40831","-1.507118","0.0","0","1"
"434","Eastbourne","UK","50.768036","0.290472","0.0","0","1"
"435","Edinburgh","UK","55.953251","-3.188267","0.0","0","1"
"436","Exeter","UK","50.7236","-3.52751","0.0","0","1"
"437","Fife","UK","56.148895","-3.256773","0.0","0","1"
"438","Gainsborough","UK","53.38333","-0.76667","0.0","0","1"
"439","Glasgow","UK","55.873543","-4.289058","0.0","0","1"
"440","Hartlepool","UK","54.691746","-1.212926","0.0","0","1"
"441","Hove","UK","50.82793","-0.168749","0.0","0","1"
"442","Kirkcaldy","UK","56.11683","-3.15999","0.0","0","1"
"443","Lancing","UK","50.82882","-0.32247","0.0","0","1"
"444","Leed","UK","53.801277","-1.548567","0.0","0","1"
"445","Leicester","UK","52.56802","-1.346074","0.0","0","1"
"446","Liverpool","UK","53.41058","-2.97794","0.0","0","1"
"447","Livingston","UK","55.90288","-3.52261","0.0","0","1"
"449","Manchester","UK","53.483959","-2.244644","0.0","0","1"
"450","Mellor","UK","53.3934","-2.04065234","0.0","0","1"
"451","Morley","UK","53.74013","-1.59877","0.0","0","1"
"452","Newcastle","UK","54.97328","-1.61396","0.0","0","1"
"453","Newhaven","UK","50.79307","0.045574","0.0","0","1"
"454","Northhampton","UK","52.240479","-0.902656","0.0","0","1"
"455","Nottingham","UK","52.9536","-1.15047","0.0","0","1"
"456","Oxford","UK","51.752022","-1.257677","0.0","0","1"
"457","Peacehaven","UK","50.7927","-0.00652","0.0","0","1"
"458","Peterborough","UK","52.57364","-0.24777","0.0","0","1"
"459","Reading","UK","51.45625","-0.97113","0.0","0","1"
"460","Seaford","UK","50.79023","0.088627","0.0","0","1"
"461","Sheffield","UK","53.38297","-1.4659","0.0","0","1"
"462","Stevenage","UK","51.90224","-0.20256","0.0","0","1"
"463","Worthing","UK","50.825024","-0.383835","0.0","0","1"
"464","Bristol","UK","51.454514","-2.58791","0.0","0","1"
"465","Albany","USA","42.65258","-73.756233","-5.0","1","1"
"466","Alpharetta","USA","34.075375","-84.29409","-5.0","1","1"
"467","Altamonte Spr","USA","28.66111","-81.36562000000001","-5.0","1","1"
"468","Anchorage","USA","61.217381","-149.863129","-9.0","1","1"
"469","Arlington - TX","USA","32.73569","-97.10807","-6.0","1","1"
"470","Athens","USA","39.329239","-82.101257","-5.0","1","1"
"471","Atlanta","USA","33.753746","-84.38633","-5.0","1","1"
"472","Austin","USA","30.143347","-97.833595","-6.0","1","1"
"473","Bakersfield","USA","35.376175","-119.022102","-8.0","1","1"
"474","Baltimore","USA","39.299236","-76.60938299999999","-5.0","1","1"
"475","Bartlett - il","USA","42.03336","88.083405","-6.0","1","1"
"476","Baton Rouge","USA","30.471165","-91.147385","-6.0","1","1"
"477","Beaumont","USA","30.081987","-94.118637","-6.0","1","1"
"478","Birmingham - al","USA","33.543682","-86.779633","-6.0","1","1"
"480","Boise","USA","43.618881","-116.215019","-7.0","1","1"
"481","Boston","USA","42.364506","-71.038887","-5.0","1","1"
"482","Buffalo","USA","42.88023","-78.878738","-5.0","1","1"
"483","Burlington","USA","44.475883","-73.212074","-5.0","1","1"
"484","Cameron","USA","30.858027","-96.975975","-6.0","0","1"
"485","Champaign","USA","40.11642","-88.243385","-6.0","1","1"
"486","Charlotte","USA","35.227085","-80.843124","-5.0","1","1"
"487","Cherry Hill","USA","39.926811","-75.02462800000001","-5.0","1","1"
"488","Chicago","USA","41.881832","-87.623177","-6.0","0","1"
"489","Chinle","USA","36.1544483","-109.5526072","-7.0","1","1"
"490","Cincinatti","USA","39.103119","-84.512016","-5.0","1","1"
"491","Cleveland","USA","41.505493","-81.68129","-5.0","1","1"
"492","Clifton","USA","40.85843","-74.16376","-5.0","1","1"
"493","Columbia","USA","39.203712","39.203712","-5.0","1","1"
"494","Columbus","USA","39.201439","85.921379","-5.0","0","1"
"496","Cupertino","USA","37.323","-122.03218","-8.0","0","1"
"497","Dallas,texas","USA","32.89748","-97.040443","-6.0","0","1"
"498","Davenport","USA","41.523644","-90.577637","-6.0","0","1"
"499","Deltona","USA","28.90054","-81.26367","-5.0","0","1"
"500","Denver - co","USA","39.742043","-104.991531","-7.0","0","1"
"501","Des Moines","USA","41.619549","-93.598022","-6.0","0","1"
"502","Detroit","USA","42.331429","-83.045753","-5.0","0","1"
"503","Durham - NC","USA","35.994034","-78.89862100000001","-5.0","0","1"
"504","E. Brunswick","USA","40.432838","-74.39907100000001","-5.0","0","1"
"505","E. Stroudsburg","USA","40.986759","-75.194626","-5.0","0","1"
"506","Elgin - IL","USA","42.035408","-88.28257000000001","-6.0","0","1"
"507","Elon - NC","USA","36.1029132","-79.50668949999999","-5.0","0","1"
"508","Erie - PA","USA","42.129223","-80.085060","-5.0","0","1"
"509","Eugene - OR","USA","44.052071","-123.086754","-8.0","0","1"
"510","Fayettville","USA","36","-94.0333333","-5.0","0","1"
"511","Fort Myers","USA","26.640629","-81.87230700000001","-5.0","0","1"
"512","Fremont","USA","37.548271","-121.988571","-8.0","0","1"
"513","Gainesville","USA","29.651634","-82.32482899999999","-5.0","0","1"
"514","Galveston","USA","29.487425","-94.922562","-6.0","0","1"
"515","Gilberts - IL","USA","42.035408","-88.28257000000001","-6.0","0","1"
"516","Grand Detour","USA","42.4","-89.8166667","-6.0","0","1"
"517","Grand rapids","USA","42.963795","-85.670006","-5.0","0","1"
"518","Greensboro","USA","36.044659","-79.76623499999999","-5.0","0","1"
"519","Groton","USA","41.355423","-72.10276","-5.0","0","1"
"520","Hackensack","USA","40.944542","-74.075417","-5.0","0","1"
"521","Hackettstown","USA","40.853989","-74.82905599999999","-5.0","0","1"
"522","Harlingen","USA","26.19063","-97.6961","-6.0","0","1"
"523","Hartford","USA","41.76371","-72.6833333","-5.0","0","1"
"524","High Point","USA","35.95569","-80.00532","-5.0","0","1"
"525","Hightstown","USA","40.26955","-74.52321000000001","-5.0","0","1"
"526","Houston","USA","29.68272","-95.593239","-6.0","0","1"
"527","Hudson","USA","42.252865","-73.790962","-5.0","0","1"
"528","Indianapolis","USA","39.614944","-86.105606","-5.0","0","1"
"529","Jacksonville","USA","30.332184","-81.655647","-5.0","0","1"
"530","Kansas city - ks","USA","39.015697","-94.565559","-6.0","0","1"
"531","Las Vegas","USA","36.114647","-115.172813","-8.0","0","1"
"532","Lawrence","USA","39.848373","-86.035591","-5.0","0","1"
"533","Los angeles","USA","34.052235","-118.243683","-8.0","0","1"
"534","Louisville","USA","38.328732","-85.764771","-5.0","0","1"
"535","Madison","USA","43.073051","-89.40123","-6.0","0","1"
"536","Marshfield","USA","44.668854","-90.17179899999999","-6.0","0","1"
"537","Miami","USA","25.912266","-80.12127700000001","-5.0","0","1"
"538","Milwaukee","USA","43.038902","-87.906471","-6.0","0","1"
"539","Minneapolis","USA","44.986656","-93.258133","-6.0","0","1"
"540","Murfreesboro","USA","35.845621","-86.39027","-6.0","0","1"
"541","New Haven","USA","41.308273","-72.927887","-5.0","0","1"
"542","New Orleans","USA","29.951065","-90.071533","-6.0","0","1"
"543","New york city","USA","40.73061","-73.935242","-5.0","0","1"
"544","Orlando","USA","28.538336","-81.379234","-5.0","0","1"
"545","Palo Alto","USA","37.468319","-122.143936","-8.0","0","1"
"546","Peoria","USA","40.703545","-89.579086","-6.0","0","1"
"547","Philadelphia","USA","39.952583","-75.165222","-5.0","0","1"
"548","Phoenix","USA","33.528839","-112.074036","-7.0","0","1"
"549","Pittsburgh","USA","40.440624","-79.99588799999999","-5.0","0","1"
"550","Portland","USA","45.512794","-122.679565","-8.0","0","1"
"551","Richmond","USA","37.935757","-122.347748","-8.0","0","1"
"552","Ridgefield","USA","41.28148","-73.49818","-5.0","0","1"
"553","Rochester","USA","43.16103","-77.610924","-5.0","0","1"
"554","Sacramento","USA","38.575764","-121.478851","-8.0","0","1"
"555","Salt Lake City","USA","40.758701","-111.876183","-7.0","0","1"
"556","San Antonio","USA","29.424122","-98.493629","-6.0","0","1"
"557","San francisco","USA","37.773972","-122.431297","-8.0","0","1"
"558","Santa Barbara","USA","34.241943","-119.889999","-8.0","0","1"
"559","Sarasota","USA","27.341274","-82.528267","-5.0","0","1"
"560","Seattle","USA","47.608013","-122.335167","-8.0","0","1"
"561","Simi Valley - CA","USA","34.269447","-118.781479","-8.0","0","1"
"562","South Bend","USA","41.697578","-86.22809599999999","-5.0","0","1"
"563","St. Louis","USA","38.627003","-90.19940200000001","-6.0","0","1"
"564","St. Paul","USA","44.954445","-93.091301","-6.0","0","1"
"565","Tampa","USA","27.964157","-82.452606","-5.0","0","1"
"566","Trenton","USA","40.217052","-74.742935","-5.0","0","1"
"567","Tulsa","USA","36.15398","-95.99277499999999","-6.0","0","1"
"568","Tuscaloosa","USA","33.189281","-87.565155","-6.0","0","1"
"569","Tustin - CA","USA","33.745571","-117.867836","-8.0","0","1"
"570","Van Wert","USA","40.8667","-84.58329999999999","-5.0","0","1"
"571","Verona","USA","42.9833","-89.5333","-6.0","0","1"
"572","Washington DC","USA","38.889931","-77.009003","-5.0","0","1"
"573","Watertown - NY","USA","43.974785","-75.910759","-5.0","0","1"
"574","West Chester","USA","39.853886","-75.358658","-5.0","0","1"
"575","Wichita","USA","37.697948","-97.314835","-6.0","0","1"
"576","Worcester","USA","42.591717","-74.75050400000001","-5.0","0","1"
"577","Columbia, sc","USA","34.00071","-81.16372699999999","-5.0","0","1"
"578","Spartansburg","USA","34.94957","-81.93205","-5.0","0","1"
"579","San jose","USA","37.33548","-121.893028","-8.0","0","1"
"580","Jackson","USA","32.298756","-90.184807","-6.0","0","1"
"581","Grand ledge ,mi","USA","42.753228","-85.670006","-5.0","0","1"
"582","Albertson (Newyork)","USA","40.7734341","-73.6431844","-5.0","1","1"
"583","Tucson (Arizona)","USA","32.25346","-110.911789","-7.0","0","1"
"584","Aden","Yemen","12.8","45.033333","3.0","0","1"
"585","Sanaa","Yemen","15.352029","44.207455","3.0","0","1"
"586","Hutaib mubarak","Yemen","15.042239","43.75316","3.0","0","1"
"587","Ibb","Yemen","15.352029","44.207455","3.0","0","1"
"588","Zabeed","Yemen","14.1951","43.31518","3.0","0","1"
"589","Lusaka","Zambia","-15.411899","28.285805","2.0","0","1"
"590","Ndola","Zambia","-12.95867","28.63659","2.0","0","1"
"591","Kitwe","Zambia","-12.8024302","28.2132301","2.0","0","1"
"592","Chipata","Zambia","-13.63333","32.65","2.0","0","1"
"593","Suhagpur","India","23.14096290","77.44222900","5.5","0","1"
"594","Ratangarkheri  mp","India","24.81299575","75.105871","5.5","0","1"
"595","Parda","India","24.53909300","75.15307800","5.5","0","1"
"596","Dharampuri","India","22.16670000","75.35000000","5.5","0","1"
"597","Cagliari","Italy","39.23054","9.11917","1.0","0","1"
"598","Gandhinagar (gj)","India","23.22","72.68","5.5","0","1"
"599","Dayton ohio","USA","39.758949","-84.191605","-5.0","0","1"
"600","Erode tamil nadu","India","11.35000000","77.73330000","5.5","0","1"
"601","Dhoraji (gj)","India","21.7337","70.4499","5.5","0","1"
"602","Richmond hill","Canada","43.8849","-79.43040000000001","-5.0","0","1"
"603","Sambalpur odisha","India","21.47000000","83.97000000","5.5","0","1"
"604","Kurnool (ap)","India","15.83","78.05","5.5","0","1"
"605","Moshi","Tanzania","-3.3499999","37.3333282","3.0","0","1"
"606","Arusha","Tanzania","-3.386925","36.682995","3.0","0","1"
"607","Los gatos,ca","USA","37.2361","-121.9617","-8.0","0","1"
"608","Korogwe","Tanzania","-6","35","3.0","0","1"
"609","Muheza","Tanzania","-5.16667","38.78333","3.0","0","1"
"610","Fatehpur (rj)","India","27.98","74.95","5.5","0","1"
"611","Fatehnagar (rj)","India","24.8572","74.0892","5.5","0","1"
"612","Kukshi","India","22.20000000","74.75000000","5.5","0","1"
"613","Valsad","India","20.63000000","72.93000000","5.5","0","1"
"614","Palghar","India","19.69000000","72.76000000","5.5","0","1"
"615","Dombivalli (mh)","India","19.2184","73.0867","5.5","0","1"
"616","Manasa (mp}","India","24.48371","75.26871","5.5","0","1"
"617","Damoh (mp)","India","23.8365702","79.4322312","5.5","0","1"
"618","Basrah","Iraq","30.5085201","47.7803993","3.0","0","1"
"619","Bhiwandi (mh)","India","19.2967","73.0631","5.5","0","1"
"620","Waterloo","Canada","43.4667","-80.5167","-5.0","0","1"
"621","Dondaicha-warwade","India","21.33330000","74.56670000","5.5","0","1"
"622","Salmiya","Kuwait","29.378586","47.990341","3.0","0","1"
"623","Raipur (cg)","India","21.24000000","81.63000000","5.5","0","1"
"624","San diego ca","USA","32.715736","-117.161087","-8.0","0","1"
"625","Veraval","India","20.90000000","70.37000000","5.5","0","1"
"626","Zanzibar","Tanzania","-6.16394","39.1979294","3.0","0","1"
"627","Warora","India","20.23000000","79.00000000","5.5","0","1"
"628","Bhatapara (cg)","India","21.73837000","81.94802600","5.5","0","1"
"629","Vasai","India","19.46562200","72.80609900","5.5","0","1"
"630","Hubli","India","15.36170000","75.08500000","5.5","0","1"
"631","Khujner","India","23.79000000","76.61000000","5.5","0","1"
"632","Jaffna","Sri Lanka","9.66845","80.00742","5.5","0","1"
"633","Phaltan (mh)","India","17.98000000","74.43000000","5.5","0","1"
"634","Manendragarh (cg)","India","23.19220000","82.20030000","5.5","0","1"
"635","Balasinor (gj)","India","22.95000000","73.33000000","5.5","0","1"
"636","Borsad (gj)","India","22.42000000","72.90000000","5.5","0","1"
"637","Deesa","India","24.25010000","72.18220000","5.5","0","1"
"638","Patan (gj)","India","23.83000000","72.12000000","5.5","0","1"
"639","Bina (mp)","India","24.1763374","78.1963404","5.5","0","1"
"640","Gadarwara","India","22.92000000","78.78000000","5.5","0","1"
"641","Gorakhpur (up)","India","26.75880000","83.36970000","5.5","0","1"
"642","Narsinghgarh (mp)","India","23.70000000","77.10000000","5.5","0","1"
"643","Vidhisha (mp)","India","23.52000000","77.81000000","5.5","0","1"
"644","Chopda (mh)","India","21.25000000","75.30000000","5.5","0","1"
"645","Dharangaon (mh)","India","21.02000000","75.27000000","5.5","0","1"
"646","Jhalod (gj)","India","23.10030000","74.15610000","5.5","0","1"
"647","Maheshwar (mp)","India","22.11000000","75.35000000","5.5","0","1"
"648","Talaja (gj)","India","21.35000000","72.05000000","5.5","0","1"
"649","Partapgarh (rj)","India","24.03000000","74.78000000","5.5","0","1"
"650","Bhilai","India","21.21000000","81.38000000","5.5","0","1"
"651","Malegaon (mh)","India","20.55000000","74.55000000","5.5","0","1"
"652","Barshi (mh)","India","18.23420000","75.69500000","5.5","0","1"
"653","Pardi (gj)","India","20.52000000","72.95000000","5.5","0","1"
"654","Kanor","India","24.43000000","74.27000000","5.5","0","1"
"655","Sailana (mp)","India","23.47000000","74.92000000","5.5","0","1"
"656","Ras al-khaimah","UAE","25.983932","56.075012","4.0","0","1"
"657","Manawar","India","22.23468900","75.08705600","5.5","0","1"
"658","Chital (gj)","India","21.74183430","71.20723210","5.5","0","1"
"659","Dhargndhara (gj)","India","22.98000000","71.47000000","5.5","0","1"
"660","Muzaffarpur (br)","India","26.12000000","85.40000000","5.5","0","1"
"661","Khopoli (mh)","India","18.79140000","73.34420000","5.5","0","1"
"662","Saint-denis","France","48.93333","2.36667","1.0","0","1"
"663","Bhilwara (rj)","India","25.35000000","74.63330000","5.5","0","1"
"664","Amjhera (mp)","India","22.66060800","74.97728990","5.5","0","1"
"665","Badnawar","India","23.02000000","75.22000000","5.5","0","1"
"666","Dhar (mp)","India","22.60000000","75.30000000","5.5","0","1"
"667","Sanavad","India","22.18000000","76.07000000","5.5","0","1"
"668","Manmad","India","20.25000000","74.45000000","5.5","0","1"
"669","Nimbahera","India","24.62000000","74.68000000","5.5","0","1"
"670","Bhinder (rj)","India","24.50000000","74.18000000","5.5","0","1"
"671","Rajod (mp)","India","22.94977730","75.06382990","5.5","0","1"
"672","Middelburg","Netherlands","51.5","3.61389","1.0","0","1"
"673","Jessore","Bangladesh","23.170664","89.212418","6.0","0","1"
"674","Red deer","Canada","52.268112","-113.811241","-7.0","0","1"
"675","Khattalwada","India","20.23520000","72.81020000","5.5","0","1"
"676","Sanjan (gj)","India","20.19350000","72.82070000","5.5","0","1"
"677","Jakarta","Indonesia","-6.1745","106.8227","7.0","0","1"
"678","Gwadar","Pakistan","25.126389","62.322498","5.0","0","1"
"679","Sulawesi","Indonesia","-5.147665","119.432732","8.0","0","1"
"680","Middleburg ohio","USA","41.36144","-81.81291","-5.0","1","1"
"681","New jersey","USA","39.833851","-74.871826","-5.0","0","1"
"682","Rawalpindi","Pakistan","33.626057","73.071442","5.0","0","1"
"683","Hillsborough township","USA","40.4776044","-74.6268245","-5.0","0","1"
"684","Nardana (mh)","India","21.188","74.8259","5.5","0","1"
"685","Dehradun","India","30.31650000","78.03220000","5.5","0","1"
"686","Berhampur (odisha)","India","19.31500000","84.79410000","5.5","0","1"
"687","Saint denis","Reunion","-20.88231000","55.45040000","4.0","0","1"
"688","Hasanfeer(denmaal)","India","23.63892","71.99982","5.5","0","1"
"689","London","Canada","42.9833","-81.25","-5.0","0","1"
"690","London","UK","51.50853","-0.07613200000000001","0.0","0","1"
"691","Hyderabad","India","17.440081","78.491684","5.5","0","1"
"692","Palu","Indonesia","-0.9043","119.8595","8.0","0","1"
"693","Jhabua (mp)","India","22.7697","74.5921","5.5","0","1"
"694","Morondavz","Madagascar","-20.2904","44.3000","3.0","0","1"
"696","Marseille","France","43.2965","5.3698","2.0","0","1"
"697","Kaula pilah","Malaysia","2.7405","102.2489","8.0","0","1"
"698","Gwalior","India","26.2183","78.1828","5.5","0","1"
"699","Botad (gj)","India","22.1704","71.6684","5.5","0","1"
"700","Lulea","Sweden","65.5848","22.1567","1.0","0","1"
"701","Ozar (mp)","India","21.8223","75.2164","5.5","0","1"
"702","Strasbourg","France","48.5734","7.7521","2.0","0","1"
"703","Chiba","Japan","35.60472","140.12333","9.0","0","1"
"704","Sakura","Japan","35.71667","140.23333","9.0","0","1"
"705","Shinagawa tokyo","Japan","35.652832","139.839478","9.0","0","1"
"706","Yokohama tokyo","Japan","35.270","139.390","9.0","0","1"
"708","Irvine ca","USA","33.6846","-117.8265","-8.0","0","1"
"709","Shahadol mp","India","23.3002","81.3569","5.5","0","1"
"710","Shimla","India","31.1048","77.1734","5.5","0","1"
"711","Mal̩","Maldives","4.1755","73.5093","5.0","0","1"
